"Gene","ratio","padj","ratio_round","padj_round","ratio_display","padj_display","direction","miss_1_raw","miss_2_raw","miss_pair","label"
"CHPF",4.85,0.085734024315816,4.8,0.09,"4.8","0.09","NS","MAR_1of3","MNAR_0of3","MAR vs MNAR",NA
"CHPF2",-0.261,0.960267399400501,-0.3,0.96,"-0.3","0.96","NS","MAR_1of3","MAR_1of3","MAR vs MAR",NA
"CHSY1",-0.0118,0.995741526145059,0,1,"-0.0","1.00","NS","Present_3of3","Present_3of3","Present vs Present",NA
"CISD1",0.324,0.534964356045723,0.3,0.53,"0.3","0.53","NS","Present_3of3","Present_3of3","Present vs Present",NA
"CKS1B",0.307,0.720420873656323,0.3,0.72,"0.3","0.72","NS","Present_3of3","Present_3of3","Present vs Present",NA
"CKS2",0.504,0.419049274600814,0.5,0.42,"0.5","0.42","NS","Present_3of3","Present_3of3","Present vs Present",NA
"CLK3",0.787,0.0561127345537547,0.8,0.06,"0.8","0.06","NS","Present_3of3","Present_3of3","Present vs Present",NA
"CLOCK",-5.62,0.0400942170475885,-5.6,0.04,"-5.6","0.04","Down","MNAR_0of3","MAR_1of3","MNAR vs MAR",NA
"CLTCL1",5.74,3.94706556010855e-05,5.7,0,"5.7","<0.01","Up","MAR_1of3","MNAR_0of3","MAR vs MNAR",NA
"CLU",-0.206,0.795862517627275,-0.2,0.8,"-0.2","0.80","NS","Present_3of3","Present_3of3","Present vs Present",NA
"CMTM6",-4.53,0.0109511584371709,-4.5,0.01,"-4.5","0.01","Down","MNAR_0of3","MAR_2of3","MNAR vs MAR",NA
"CNBP",-1.1,0.589788413016421,-1.1,0.59,"-1.1","0.59","NS","Present_3of3","Present_3of3","Present vs Present",NA
"CNEP1R1",0.132,0.985226794258108,0.1,0.99,"0.1","0.99","NS","MAR_1of3","MAR_1of3","MAR vs MAR",NA
"CNOT8",-0.0676,0.985226794258108,-0.1,0.99,"-0.1","0.99","NS","Present_3of3","Present_3of3","Present vs Present",NA
"CNOT9",0.201,0.873622217387631,0.2,0.87,"0.2","0.87","NS","Present_3of3","Present_3of3","Present vs Present",NA
"COL1A1",0.781,NA,0.8,NA,"0.8",NA,"NS","MNAR_0of3","MNAR_0of3","MNAR vs MNAR",NA
"COL1A2",2.28,NA,2.3,NA,"2.3",NA,"NS","MNAR_0of3","MNAR_0of3","MNAR vs MNAR",NA
"COL4A6",0.636,0.105661129603588,0.6,0.11,"0.6","0.11","NS","Present_3of3","Present_3of3","Present vs Present",NA
"COLEC12",0.342,0.61383325817332,0.3,0.61,"0.3","0.61","NS","Present_3of3","Present_3of3","Present vs Present",NA
"COMMD3",0.148,0.866928110520786,0.1,0.87,"0.1","0.87","NS","Present_3of3","Present_3of3","Present vs Present",NA
"COMMD5",0.286,0.95381749050138,0.3,0.95,"0.3","0.95","NS","Present_3of3","Present_3of3","Present vs Present",NA
"COMMD8",0.593,0.621448485014466,0.6,0.62,"0.6","0.62","NS","Present_3of3","Present_3of3","Present vs Present",NA
"COMMD9",0.41,0.281043800727572,0.4,0.28,"0.4","0.28","NS","Present_3of3","Present_3of3","Present vs Present",NA
"COQ9",1.01,0.00658303043134309,1,0.01,"1.0","<0.01","Up","Present_3of3","Present_3of3","Present vs Present",NA
"COX6A1",1.39,0.110989474332636,1.4,0.11,"1.4","0.11","NS","Present_3of3","MAR_2of3","Present vs MAR",NA
"CPNE8",0.165,0.754832956870197,0.2,0.75,"0.2","0.75","NS","Present_3of3","Present_3of3","Present vs Present",NA
"CRABP2",-0.663,0.531380885541676,-0.7,0.53,"-0.7","0.53","NS","MAR_2of3","MAR_2of3","MAR vs MAR",NA
"CRBN",-0.273,0.796050048910098,-0.3,0.8,"-0.3","0.80","NS","Present_3of3","Present_3of3","Present vs Present",NA
"CREM",1.3,NA,1.3,NA,"1.3",NA,"NS","MNAR_0of3","MNAR_0of3","MNAR vs MNAR",NA
"CRIM1",-0.338,0.818185340931595,-0.3,0.82,"-0.3","0.82","NS","MAR_1of3","Present_3of3","MAR vs Present",NA
"CRYGD",4.08,0.0178430046321054,4.1,0.02,"4.1","0.02","Up","MAR_1of3","MNAR_0of3","MAR vs MNAR",NA
"CSPG4",0.245,0.907031157334314,0.2,0.91,"0.2","0.91","NS","Present_3of3","Present_3of3","Present vs Present",NA
"CSPG5",1.2,NA,1.2,NA,"1.2",NA,"NS","MNAR_0of3","MNAR_0of3","MNAR vs MNAR",NA
"CUL7",0.531,0.767305760161209,0.5,0.77,"0.5","0.77","NS","MAR_2of3","Present_3of3","MAR vs Present",NA
"CWC22",0.211,0.6596462285671,0.2,0.66,"0.2","0.66","NS","Present_3of3","Present_3of3","Present vs Present",NA
"CYBA",0.665,0.58409781794344,0.7,0.58,"0.7","0.58","NS","Present_3of3","Present_3of3","Present vs Present",NA
"CYBC1",0.263,0.718937586545348,0.3,0.72,"0.3","0.72","NS","Present_3of3","Present_3of3","Present vs Present",NA
"CYLD",0.225,0.916913840383495,0.2,0.92,"0.2","0.92","NS","MAR_2of3","MAR_2of3","MAR vs MAR",NA
"CYREN",0.601,0.772497520330709,0.6,0.77,"0.6","0.77","NS","Present_3of3","Present_3of3","Present vs Present",NA
"CYSTM1",-4.5,0.170952857004704,-4.5,0.17,"-4.5","0.17","NS","MNAR_0of3","MAR_1of3","MNAR vs MAR",NA
"DACT1",0.242,0.959890706063589,0.2,0.96,"0.2","0.96","NS","Present_3of3","Present_3of3","Present vs Present",NA
"DBP",2.27,0.0707809168317363,2.3,0.07,"2.3","0.07","NS","Present_3of3","Present_3of3","Present vs Present",NA
"DCBLD1",-1.49,NA,-1.5,NA,"-1.5",NA,"NS","MNAR_0of3","MNAR_0of3","MNAR vs MNAR",NA
"DCTD",-0.212,0.807699618790924,-0.2,0.81,"-0.2","0.81","NS","Present_3of3","Present_3of3","Present vs Present",NA
"DDIT4",-0.684,0.655284313031166,-0.7,0.66,"-0.7","0.66","NS","MAR_2of3","MAR_2of3","MAR vs MAR",NA
"DDR2",-0.186,0.827722720428071,-0.2,0.83,"-0.2","0.83","NS","Present_3of3","Present_3of3","Present vs Present",NA
"DDX19A",0.013,0.995774789034631,0,1,"0.0","1.00","NS","Present_3of3","Present_3of3","Present vs Present",NA
"DDX28",0.442,0.281011262468413,0.4,0.28,"0.4","0.28","NS","Present_3of3","Present_3of3","Present vs Present",NA
"DGCR2",-0.438,0.55314427397224,-0.4,0.55,"-0.4","0.55","NS","Present_3of3","MAR_2of3","Present vs MAR",NA
"DGCR6",0.417,0.807699618790924,0.4,0.81,"0.4","0.81","NS","Present_3of3","MAR_2of3","Present vs MAR",NA
"DGCR6L",0.718,0.661980390364534,0.7,0.66,"0.7","0.66","NS","Present_3of3","Present_3of3","Present vs Present",NA
"DHDDS",-2.86,0.601866716683763,-2.9,0.6,"-2.9","0.60","NS","Present_3of3","MAR_1of3","Present vs MAR",NA
"DHRS13",-0.469,0.877548340436771,-0.5,0.88,"-0.5","0.88","NS","MAR_2of3","MAR_2of3","MAR vs MAR",NA
"DKK1",-1.91,NA,-1.9,NA,"-1.9",NA,"NS","MNAR_0of3","MNAR_0of3","MNAR vs MNAR",NA
"DLX1",-0.872,NA,-0.9,NA,"-0.9",NA,"NS","MNAR_0of3","MNAR_0of3","MNAR vs MNAR",NA
"DLX6",0.0517,0.988782341263166,0.1,0.99,"0.1","0.99","NS","Present_3of3","Present_3of3","Present vs Present",NA
"DMTN",0.524,0.637395457216831,0.5,0.64,"0.5","0.64","NS","Present_3of3","Present_3of3","Present vs Present",NA
"DNA2",-0.0826,0.964798623742721,-0.1,0.96,"-0.1","0.96","NS","Present_3of3","Present_3of3","Present vs Present",NA
"DNAJB5",0.76,NA,0.8,NA,"0.8",NA,"NS","MNAR_0of3","MNAR_0of3","MNAR vs MNAR",NA
"DNAL4",0.206,0.81360847171087,0.2,0.81,"0.2","0.81","NS","Present_3of3","Present_3of3","Present vs Present",NA
"DNLZ",-5,3.54597469887252e-08,-5,0,"-5.0","<0.01","Down","MNAR_0of3","MAR_1of3","MNAR vs MAR",NA
"DOLK",0.105,0.981775764891997,0.1,0.98,"0.1","0.98","NS","MAR_1of3","MAR_1of3","MAR vs MAR",NA
"DPH7",0.193,0.960991538425023,0.2,0.96,"0.2","0.96","NS","MAR_2of3","Present_3of3","MAR vs Present",NA
"DPM3",0.482,0.450878129450079,0.5,0.45,"0.5","0.45","NS","Present_3of3","Present_3of3","Present vs Present",NA
"EDIL3",1.56,NA,1.6,NA,"1.6",NA,"NS","MNAR_0of3","MNAR_0of3","MNAR vs MNAR",NA
"EEF1AKMT1",5.7,0.000556652687188412,5.7,0,"5.7","<0.01","Up","MAR_1of3","MNAR_0of3","MAR vs MNAR",NA
"EEF1G",-0.298,0.487001864504011,-0.3,0.49,"-0.3","0.49","NS","Present_3of3","Present_3of3","Present vs Present",NA
"EFNA5",5.12,2.73555834365586e-06,5.1,0,"5.1","<0.01","Up","MAR_2of3","MNAR_0of3","MAR vs MNAR",NA
"EFR3A",0.0417,0.991504000759364,0,0.99,"0.0","0.99","NS","MAR_2of3","MAR_1of3","MAR vs MAR",NA
"EFR3B",1.07,NA,1.1,NA,"1.1",NA,"NS","MNAR_0of3","MNAR_0of3","MNAR vs MNAR",NA
"EGLN3",4.73,0.0723025261186144,4.7,0.07,"4.7","0.07","NS","MAR_1of3","MNAR_0of3","MAR vs MNAR",NA
"EGR1",-3.35,0.00190741921919942,-3.4,0,"-3.4","<0.01","Down","MNAR_0of3","Present_3of3","MNAR vs Present",NA
"EHD3",-4.33,0.00848705212391221,-4.3,0.01,"-4.3","<0.01","Down","MNAR_0of3","MAR_1of3","MNAR vs MAR",NA
"EIF1",-0.205,0.877569229919343,-0.2,0.88,"-0.2","0.88","NS","Present_3of3","Present_3of3","Present vs Present",NA
"EIF1B",-0.27,0.740342542353056,-0.3,0.74,"-0.3","0.74","NS","Present_3of3","Present_3of3","Present vs Present",NA
"EIF3C",-0.334,NA,-0.3,NA,"-0.3",NA,"NS","MNAR_0of3","MNAR_0of3","MNAR vs MNAR",NA
"EIF4ENIF1",0.199,0.80667297972445,0.2,0.81,"0.2","0.81","NS","Present_3of3","Present_3of3","Present vs Present",NA
"EIF5",0.228,0.686796452100393,0.2,0.69,"0.2","0.69","NS","Present_3of3","Present_3of3","Present vs Present",NA
"ELOF1",-0.727,0.756108768028577,-0.7,0.76,"-0.7","0.76","NS","Present_3of3","Present_3of3","Present vs Present",NA
"ELOVL1",0.183,0.989733329103488,0.2,0.99,"0.2","0.99","NS","MAR_1of3","MAR_1of3","MAR vs MAR",NA
"ELOVL5",3.03,NA,3,NA,"3.0",NA,"NS","MNAR_0of3","MNAR_0of3","MNAR vs MNAR",NA
"ENDOD1",0.0161,0.994687716482279,0,0.99,"0.0","0.99","NS","Present_3of3","Present_3of3","Present vs Present",NA
"ENKD1",1.34,0.085734024315816,1.3,0.09,"1.3","0.09","NS","Present_3of3","Present_3of3","Present vs Present",NA
"ENTPD6",4.76,9.54406474999326e-06,4.8,0,"4.8","<0.01","Up","MAR_1of3","MNAR_0of3","MAR vs MNAR",NA
"ENTR1",-5.85,1.72122400691942e-05,-5.8,0,"-5.8","<0.01","Down","MNAR_0of3","MAR_1of3","MNAR vs MAR",NA
"EPHA4",0.168,0.788463621466447,0.2,0.79,"0.2","0.79","NS","Present_3of3","Present_3of3","Present vs Present",NA
"EPHA7",0.0514,0.976566790210582,0.1,0.98,"0.1","0.98","NS","Present_3of3","Present_3of3","Present vs Present",NA
"ERAP1",0.254,0.849874810879512,0.3,0.85,"0.3","0.85","NS","Present_3of3","Present_3of3","Present vs Present",NA
"ERBB2",0.319,0.86104167446376,0.3,0.86,"0.3","0.86","NS","MAR_1of3","MAR_2of3","MAR vs MAR",NA
"ERC2",4.72,4.28964981922767e-05,4.7,0,"4.7","<0.01","Up","MAR_2of3","MNAR_0of3","MAR vs MNAR",NA
"ERCC8",-0.656,0.894022307519264,-0.7,0.89,"-0.7","0.89","NS","MAR_2of3","MAR_1of3","MAR vs MAR",NA
"ERP44",-0.126,0.866390732221959,-0.1,0.87,"-0.1","0.87","NS","Present_3of3","Present_3of3","Present vs Present",NA
"ERRFI1",-0.372,0.892617093525116,-0.4,0.89,"-0.4","0.89","NS","MAR_2of3","MAR_1of3","MAR vs MAR",NA
"ESRRA",0.516,0.207817264380641,0.5,0.21,"0.5","0.21","NS","Present_3of3","Present_3of3","Present vs Present",NA
"ETAA1",0.0956,0.972428007433357,0.1,0.97,"0.1","0.97","NS","Present_3of3","MAR_2of3","Present vs MAR",NA
"EVI5",0.101,0.959973286955223,0.1,0.96,"0.1","0.96","NS","MAR_2of3","MAR_2of3","MAR vs MAR",NA
"F13A1",5.09,NA,5.1,NA,"5.1",NA,"NS","MNAR_0of3","MNAR_0of3","MNAR vs MNAR",NA
"F5",0.23,0.854443140958362,0.2,0.85,"0.2","0.85","NS","MAR_1of3","Present_3of3","MAR vs Present",NA
"FAAP100",-0.556,0.821394153236273,-0.6,0.82,"-0.6","0.82","NS","MAR_2of3","Present_3of3","MAR vs Present",NA
"FAM174A",-4.1,1.09892927231031e-06,-4.1,0,"-4.1","<0.01","Down","MNAR_0of3","MAR_2of3","MNAR vs MAR",NA
"FAM174B",5.87,7.66042112107586e-05,5.9,0,"5.9","<0.01","Up","MAR_1of3","MNAR_0of3","MAR vs MNAR",NA
"FAM199X",2.65,0.248406547964381,2.6,0.25,"2.6","0.25","NS","MAR_1of3","Present_3of3","MAR vs Present",NA
"FAM234B",0.432,0.303811988836759,0.4,0.3,"0.4","0.30","NS","Present_3of3","Present_3of3","Present vs Present",NA
"FAM3C",1.17,0.0238748946856894,1.2,0.02,"1.2","0.02","Up","Present_3of3","Present_3of3","Present vs Present",NA
"FAM89A",0.468,0.584274074578495,0.5,0.58,"0.5","0.58","NS","Present_3of3","Present_3of3","Present vs Present",NA
"FANCE",0.0404,0.985171135118486,0,0.99,"0.0","0.99","NS","Present_3of3","MAR_1of3","Present vs MAR",NA
"FAT1",0.246,NA,0.2,NA,"0.2",NA,"NS","MNAR_0of3","MNAR_0of3","MNAR vs MNAR",NA
"FBLIM1",-0.361,0.834567160653597,-0.4,0.83,"-0.4","0.83","NS","Present_3of3","Present_3of3","Present vs Present",NA
"FBRSL1",0.45,0.402901899150381,0.4,0.4,"0.4","0.40","NS","Present_3of3","Present_3of3","Present vs Present",NA
"FBXO2",5.43,0.0291668854859673,5.4,0.03,"5.4","0.03","Up","MAR_1of3","MNAR_0of3","MAR vs MNAR",NA
"FBXO46",-3.8,0.0282567801106933,-3.8,0.03,"-3.8","0.03","Down","MNAR_0of3","Present_3of3","MNAR vs Present",NA
"FDX2",2.23,0.618616760990609,2.2,0.62,"2.2","0.62","NS","Present_3of3","MNAR_0of3","Present vs MNAR",NA
"FGFR3",5.19,0.000810579001030991,5.2,0,"5.2","<0.01","Up","MAR_1of3","MNAR_0of3","MAR vs MNAR",NA
"FHL1",-0.00174,0.999717839047565,0,1,"-0.0","1.00","NS","Present_3of3","Present_3of3","Present vs Present",NA
"FIP1L1",0.673,0.223405025645294,0.7,0.22,"0.7","0.22","NS","Present_3of3","Present_3of3","Present vs Present",NA
"FKBPL",0.0073,0.997070777621023,0,1,"0.0","1.00","NS","Present_3of3","Present_3of3","Present vs Present",NA
"FLT1",0.0141,0.994687716482279,0,0.99,"0.0","0.99","NS","Present_3of3","Present_3of3","Present vs Present",NA
"FN1",5.64,4.45767831369117e-09,5.6,0,"5.6","<0.01","Up","MAR_2of3","MNAR_0of3","MAR vs MNAR",NA
"FOS",-2.49,NA,-2.5,NA,"-2.5",NA,"NS","MNAR_0of3","MNAR_0of3","MNAR vs MNAR",NA
"FOXD3",1.46,0.807605976307122,1.5,0.81,"1.5","0.81","NS","MAR_1of3","MAR_2of3","MAR vs MAR",NA
"FPGS",-5.04,0.000706756170332179,-5,0,"-5.0","<0.01","Down","MNAR_0of3","MAR_1of3","MNAR vs MAR",NA
"FRMD4A",-2.62,0.550018290032861,-2.6,0.55,"-2.6","0.55","NS","Present_3of3","MAR_1of3","Present vs MAR",NA
"FTL",-0.749,0.50731864206342,-0.7,0.51,"-0.7","0.51","NS","Present_3of3","Present_3of3","Present vs Present",NA
"FUNDC1",0.125,0.989016353817681,0.1,0.99,"0.1","0.99","NS","MAR_1of3","MAR_1of3","MAR vs MAR",NA
"FURIN",3.37,0.00208005165897082,3.4,0,"3.4","<0.01","Up","Present_3of3","MNAR_0of3","Present vs MNAR",NA
"FUT8",3.73,5.65083954514592e-05,3.7,0,"3.7","<0.01","Up","Present_3of3","MNAR_0of3","Present vs MNAR",NA
"FXN",0.589,0.35930158627165,0.6,0.36,"0.6","0.36","NS","Present_3of3","Present_3of3","Present vs Present",NA
"FZD7",0.447,NA,0.4,NA,"0.4",NA,"NS","MNAR_0of3","MNAR_0of3","MNAR vs MNAR",NA
"FZD8",-1.19,NA,-1.2,NA,"-1.2",NA,"NS","MNAR_0of3","MNAR_0of3","MNAR vs MNAR",NA
"GALNT10",3.78,0.0333656916918968,3.8,0.03,"3.8","0.03","Up","Present_3of3","MNAR_0of3","Present vs MNAR",NA
"GALNT13",5.1,0.13430441956016,5.1,0.13,"5.1","0.13","NS","MAR_1of3","MNAR_0of3","MAR vs MNAR",NA
"GALNT4",-5.69,0.0931046852855985,-5.7,0.09,"-5.7","0.09","NS","MNAR_0of3","MAR_1of3","MNAR vs MAR",NA
"GATA4",-0.00152,0.999717839047565,0,1,"-0.0","1.00","NS","Present_3of3","Present_3of3","Present vs Present",NA
"GCNT1",0.344,NA,0.3,NA,"0.3",NA,"NS","MNAR_0of3","MNAR_0of3","MNAR vs MNAR",NA
"GHITM",0.81,0.170952857004704,0.8,0.17,"0.8","0.17","NS","Present_3of3","Present_3of3","Present vs Present",NA
"GINM1",-2.14,0.0236886013143123,-2.1,0.02,"-2.1","0.02","Down","MNAR_0of3","MAR_2of3","MNAR vs MAR",NA
"GJA1",0.231,0.721275796671597,0.2,0.72,"0.2","0.72","NS","Present_3of3","Present_3of3","Present vs Present",NA
"GJC1",0.109,0.96904386013139,0.1,0.97,"0.1","0.97","NS","MAR_2of3","MAR_1of3","MAR vs MAR",NA
"GK",0.0128,0.99775587321843,0,1,"0.0","1.00","NS","Present_3of3","Present_3of3","Present vs Present",NA
"GLRX",0.632,0.630080573152483,0.6,0.63,"0.6","0.63","NS","Present_3of3","Present_3of3","Present vs Present",NA
"GLRX2",-0.34,0.86104167446376,-0.3,0.86,"-0.3","0.86","NS","Present_3of3","MAR_2of3","Present vs MAR",NA
"GLT8D1",1.05,0.046244942635276,1,0.05,"1.0","0.05","Up","Present_3of3","Present_3of3","Present vs Present",NA
"GNAZ",-4.11,0.0863889754934509,-4.1,0.09,"-4.1","0.09","NS","MNAR_0of3","MAR_1of3","MNAR vs MAR",NA
"GNB2",-0.0659,0.9765562463472,-0.1,0.98,"-0.1","0.98","NS","Present_3of3","Present_3of3","Present vs Present",NA
"GNG5",0.618,0.611154972545507,0.6,0.61,"0.6","0.61","NS","Present_3of3","Present_3of3","Present vs Present",NA
"GOLGA7",-0.132,0.887680252231609,-0.1,0.89,"-0.1","0.89","NS","Present_3of3","Present_3of3","Present vs Present",NA
"GOLM1",1.22,0.085734024315816,1.2,0.09,"1.2","0.09","NS","Present_3of3","Present_3of3","Present vs Present",NA
"GON4L",0.178,0.831611730893139,0.2,0.83,"0.2","0.83","NS","Present_3of3","Present_3of3","Present vs Present",NA
"GORASP1",0.991,0.351759966510042,1,0.35,"1.0","0.35","NS","Present_3of3","Present_3of3","Present vs Present",NA
"GPBP1L1",0.201,0.832202648200894,0.2,0.83,"0.2","0.83","NS","Present_3of3","Present_3of3","Present vs Present",NA
"GPC3",0.147,0.876772456816384,0.1,0.88,"0.1","0.88","NS","Present_3of3","Present_3of3","Present vs Present",NA
"GPC6",-0.000823,0.999717839047565,0,1,"-0.0","1.00","NS","Present_3of3","Present_3of3","Present vs Present",NA
"GPRC5C",-3.58,0.0644468071293527,-3.6,0.06,"-3.6","0.06","NS","MNAR_0of3","MAR_2of3","MNAR vs MAR",NA
"GPRIN3",0.355,0.712570227992858,0.4,0.71,"0.4","0.71","NS","Present_3of3","Present_3of3","Present vs Present",NA
"GRAMD4",3.76,0.358570607526713,3.8,0.36,"3.8","0.36","NS","MAR_1of3","MNAR_0of3","MAR vs MNAR",NA
"GREB1L",1.17,0.688135483024635,1.2,0.69,"1.2","0.69","NS","MAR_1of3","Present_3of3","MAR vs Present",NA
"GRIP1",0.145,0.966354624563979,0.1,0.97,"0.1","0.97","NS","Present_3of3","Present_3of3","Present vs Present",NA
"GSTA4",-5.82,0.000406065121103827,-5.8,0,"-5.8","<0.01","Down","MNAR_0of3","MAR_1of3","MNAR vs MAR",NA
"GTF3C1",0.389,0.267389875639586,0.4,0.27,"0.4","0.27","NS","Present_3of3","Present_3of3","Present vs Present",NA
"GTF3C6",4.17,0.000345921718340703,4.2,0,"4.2","<0.01","Up","MAR_2of3","MNAR_0of3","MAR vs MNAR",NA
"GUF1",0.377,0.431270520382895,0.4,0.43,"0.4","0.43","NS","Present_3of3","Present_3of3","Present vs Present",NA
"GXYLT2",3.82,0.336600946854483,3.8,0.34,"3.8","0.34","NS","MAR_2of3","MNAR_0of3","MAR vs MNAR",NA
"H1-6",5.18,0.00950999677774371,5.2,0.01,"5.2","<0.01","Up","MAR_1of3","MNAR_0of3","MAR vs MNAR",NA
"HABP2",-3.75,0.0315096059859857,-3.8,0.03,"-3.8","0.03","Down","MNAR_0of3","MAR_2of3","MNAR vs MAR",NA
"HAUS5",-0.00945,0.99775587321843,0,1,"-0.0","1.00","NS","Present_3of3","Present_3of3","Present vs Present",NA
"HDAC8",0.0329,0.995774789034631,0,1,"0.0","1.00","NS","Present_3of3","Present_3of3","Present vs Present",NA
"HDHD5",0.752,0.241522204276315,0.8,0.24,"0.8","0.24","NS","Present_3of3","Present_3of3","Present vs Present",NA
"HERPUD1",-6.95,0.00178696122925221,-7,0,"-7.0","<0.01","Down","MNAR_0of3","MAR_1of3","MNAR vs MAR",NA
"HERPUD2",0.499,0.611509875496661,0.5,0.61,"0.5","0.61","NS","Present_3of3","Present_3of3","Present vs Present",NA
"HGFAC",3.66,1.47487684625489e-05,3.7,0,"3.7","<0.01","Up","MAR_1of3","MNAR_0of3","MAR vs MNAR",NA
"HIGD2A",3.73,0.000393023246302358,3.7,0,"3.7","<0.01","Up","Present_3of3","MNAR_0of3","Present vs MNAR",NA
"HLA-A",0.489,0.237548225767671,0.5,0.24,"0.5","0.24","NS","Present_3of3","Present_3of3","Present vs Present",NA
"HMGCS1",-0.694,0.0138052851343401,-0.7,0.01,"-0.7","0.01","Down","Present_3of3","Present_3of3","Present vs Present",NA
"HMGN3",-3.26,0.223405025645294,-3.3,0.22,"-3.3","0.22","NS","MNAR_0of3","MAR_2of3","MNAR vs MAR",NA
"HMGN4",-0.0445,NA,0,NA,"-0.0",NA,"NS","MNAR_0of3","MNAR_0of3","MNAR vs MNAR",NA
"HMMR",0.318,0.537932031273613,0.3,0.54,"0.3","0.54","NS","Present_3of3","Present_3of3","Present vs Present",NA
"HMOX1",0.291,0.586871191773124,0.3,0.59,"0.3","0.59","NS","Present_3of3","Present_3of3","Present vs Present",NA
"HMX1",2.14,0.170269101004258,2.1,0.17,"2.1","0.17","NS","Present_3of3","MNAR_0of3","Present vs MNAR",NA
"HOXA6",-1.17,NA,-1.2,NA,"-1.2",NA,"NS","MNAR_0of3","MNAR_0of3","MNAR vs MNAR",NA
"HOXB13",0.0417,0.976533539972052,0,0.98,"0.0","0.98","NS","Present_3of3","Present_3of3","Present vs Present",NA
"HPCAL4",-0.479,NA,-0.5,NA,"-0.5",NA,"NS","MNAR_0of3","MNAR_0of3","MNAR vs MNAR",NA
"HPRT1",0.0255,0.989016353817681,0,0.99,"0.0","0.99","NS","Present_3of3","Present_3of3","Present vs Present",NA
"HPX",0.6,NA,0.6,NA,"0.6",NA,"NS","MNAR_0of3","MNAR_0of3","MNAR vs MNAR",NA
"HSF2",-2.15,0.275005611551117,-2.1,0.28,"-2.1","0.28","NS","MNAR_0of3","MAR_2of3","MNAR vs MAR",NA
"HSPA6",-0.731,NA,-0.7,NA,"-0.7",NA,"NS","MNAR_0of3","MNAR_0of3","MNAR vs MNAR",NA
"HSPBAP1",5.95,0.0344843649583947,6,0.03,"6.0","0.03","Up","MAR_1of3","MNAR_0of3","MAR vs MNAR",NA
"HTD2",2.59,0.609634355837917,2.6,0.61,"2.6","0.61","NS","MAR_1of3","MAR_2of3","MAR vs MAR",NA
"HYAL2",-2,NA,-2,NA,"-2.0",NA,"NS","MNAR_0of3","MNAR_0of3","MNAR vs MNAR",NA
"ICAM5",0.362,0.895619761785431,0.4,0.9,"0.4","0.90","NS","Present_3of3","MAR_2of3","Present vs MAR",NA
"IER3IP1",5.68,0.000249988393765484,5.7,0,"5.7","<0.01","Up","MAR_1of3","MNAR_0of3","MAR vs MNAR",NA
"IFI35",0.95,NA,0.9,NA,"0.9",NA,"NS","MNAR_0of3","MNAR_0of3","MNAR vs MNAR",NA
"IFNAR1",0.643,0.354900245462449,0.6,0.35,"0.6","0.35","NS","MAR_1of3","MAR_2of3","MAR vs MAR",NA
"IFNAR2",-1.63,NA,-1.6,NA,"-1.6",NA,"NS","MNAR_0of3","MNAR_0of3","MNAR vs MNAR",NA
"IFNGR1",0.43,0.894022307519264,0.4,0.89,"0.4","0.89","NS","MAR_1of3","Present_3of3","MAR vs Present",NA
"IFRD1",-1.16,0.0235601067855344,-1.2,0.02,"-1.2","0.02","Down","Present_3of3","Present_3of3","Present vs Present",NA
"IFT27",-0.274,0.44415966282603,-0.3,0.44,"-0.3","0.44","NS","Present_3of3","Present_3of3","Present vs Present",NA
"IFT57",-4.03,0.218188001538264,-4,0.22,"-4.0","0.22","NS","MNAR_0of3","MAR_1of3","MNAR vs MAR",NA
"IFT81",0.0422,0.964311673629893,0,0.96,"0.0","0.96","NS","Present_3of3","Present_3of3","Present vs Present",NA
"IGF2R",0.147,0.848978903904727,0.1,0.85,"0.1","0.85","NS","Present_3of3","Present_3of3","Present vs Present",NA
"IKZF5",-3.5,0.334626026086599,-3.5,0.33,"-3.5","0.33","NS","MNAR_0of3","MAR_1of3","MNAR vs MAR",NA
"IL13RA1",0.336,0.686310056158334,0.3,0.69,"0.3","0.69","NS","MAR_2of3","MAR_2of3","MAR vs MAR",NA
"IL6ST",0.0546,0.989016353817681,0.1,0.99,"0.1","0.99","NS","Present_3of3","Present_3of3","Present vs Present",NA
"ISL1",-2.11,0.076787095765218,-2.1,0.08,"-2.1","0.08","NS","MNAR_0of3","MAR_1of3","MNAR vs MAR",NA
"ISOC2",0.376,0.663727778546461,0.4,0.66,"0.4","0.66","NS","Present_3of3","Present_3of3","Present vs Present",NA
"ITIH2",-0.16,0.929920066723982,-0.2,0.93,"-0.2","0.93","NS","Present_3of3","Present_3of3","Present vs Present",NA
"ITIH4",0.384,NA,0.4,NA,"0.4",NA,"NS","MNAR_0of3","MNAR_0of3","MNAR vs MNAR",NA
"ITM2B",-0.431,0.601866716683763,-0.4,0.6,"-0.4","0.60","NS","Present_3of3","Present_3of3","Present vs Present",NA
"ITM2C",-0.338,0.658548978034618,-0.3,0.66,"-0.3","0.66","NS","Present_3of3","Present_3of3","Present vs Present",NA
"JAG2",1.77,NA,1.8,NA,"1.8",NA,"NS","MNAR_0of3","MNAR_0of3","MNAR vs MNAR",NA
"JARID2",0.825,0.0283001885005003,0.8,0.03,"0.8","0.03","Up","Present_3of3","Present_3of3","Present vs Present",NA
"KCT2",0.699,0.095557672196681,0.7,0.1,"0.7","0.10","NS","Present_3of3","Present_3of3","Present vs Present",NA
